1.104E2,7.617E-1,?,6.874E2,1.75E-3,1.65E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.249E-2,-1.153E-1,-1.175E-1,-2.858E-2,8.552E-2,-4.651E-2,-5.691E-2,-1.178E-1,5.623E-3,0E0,8.705E-1,1.205E2,5.416E3,5.742E3,5.472E7,Y Viva Espana,Antonio De Lucena,Instrumental,A,189191,128,120
1.426E2,8.438E-1,?,8.089E2,1.368E-3,1.234E-1,?,1.25E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,9.159E-2,7.917E-2,-2.239E-1,3.568E-2,4.712E-2,5.397E-2,5.504E-2,1.308E-1,5.385E-3,0E0,5.824E-1,1.329E2,4.981E3,-7.91E4,4.631E7,Arco do Kama,Carlos Guedes,Instrumental,A,278112,128,146
1.195E2,8.203E-1,?,7.287E2,1.212E-3,1.361E-1,?,1.18E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,7.347E-3,-6.93E-2,2.095E-1,-7.285E-2,4.291E-2,-3.034E-2,-1.283E-1,5.033E-2,6.275E-2,0E0,6.345E-1,1.232E2,5.329E3,4.113E4,5.197E7,Arco do Kama,Carlos Guedes,Instrumental,A,278112,128,146
1.358E2,8.164E-1,?,7.561E2,1.318E-3,1.058E-1,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.089E-2,-8.622E-3,-1.989E-1,3.675E-2,1.464E-1,-2.014E-1,-6.77E-3,-2.082E-2,-1.779E-2,0E0,5.872E-1,1.302E2,5.522E3,-4.631E4,5.632E7,Arco do Kama,Carlos Guedes,Instrumental,A,278112,128,146
1.074E2,7.539E-1,?,8.449E2,8.436E-4,1.063E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.552E-1,1.771E-1,-2.653E-1,-1.046E-1,-1.751E-2,5.475E-3,-6.538E-2,1.41E-1,3.277E-2,0E0,3.724E-1,1.187E2,5.658E3,2.721E4,5.773E7,Deep Purple Medley,Tokyo Kosei Wind Orchestra,Instrumental,A,312594,128,176
1.055E2,7.461E-1,?,7.309E2,1.13E-3,1.144E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.706E-1,-2.703E-2,-8.187E-2,1.671E-1,4.808E-2,-4.873E-2,1.441E-2,-6.36E-2,1.173E-1,0E0,5.107E-1,1.152E2,5.443E3,6.819E4,5.215E7,Deep Purple Medley,Tokyo Kosei Wind Orchestra,Instrumental,A,312594,128,176
1.21E2,7.461E-1,?,8.352E2,9.756E-4,1.022E-1,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.915E-2,1.042E-1,-1.813E-1,-1.27E-1,6.255E-2,-1.524E-2,-3.798E-2,-3.763E-2,-5.828E-2,0E0,4.409E-1,1.22E2,5.083E3,1.281E4,4.685E7,Deep Purple Medley,Tokyo Kosei Wind Orchestra,Instrumental,A,312594,128,176
1.371E2,8.828E-1,?,8.139E2,2.137E-3,1.834E-1,?,1.2E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,1.282E-1,-1.04E-1,-4.159E-2,3.366E-2,-9.725E-2,7.155E-2,1.465E-1,6.028E-2,6.178E-2,0E0,9.592E-1,1.334E2,6.043E3,-4.246E4,5.913E7,Arroyuelo,Paco Nula,Instrumental,A,254759,128,123
1.306E2,8.047E-1,?,6.88E2,1.932E-3,1.786E-1,?,1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-7.487E-2,1.309E-1,-5.766E-2,1.49E-1,-2.715E-3,6.308E-2,-7.411E-2,5.298E-2,2.789E-2,0E0,8.625E-1,1.295E2,4.655E3,-1.693E4,4.136E7,Arroyuelo,Paco Nula,Instrumental,A,254759,128,123
1.116E2,7.891E-1,?,6.449E2,1.831E-3,1.744E-1,?,1.05E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.615E-2,-4.977E-2,-5.652E-2,-1.09E-1,5.469E-2,7.617E-2,7.191E-2,3.239E-2,7.696E-3,0E0,9.304E-1,1.21E2,5.356E3,6.258E4,5.233E7,Arroyuelo,Paco Nula,Instrumental,A,254759,128,123
1.357E2,8.242E-1,?,5.001E2,1.823E-3,1.423E-1,?,1.17E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,3.573E-2,9.26E-2,-9.119E-2,5.644E-2,-2.588E-2,-2.928E-2,4.345E-2,-1.3E-1,1.094E-1,0E0,8.182E-1,1.29E2,5.369E3,-3.528E4,5.266E7,Jumpstart,Jesse Cook,Instrumental,A,182138,128,120
1.385E2,9.023E-1,?,5.799E2,1.742E-3,1.446E-1,?,1.14E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,2.976E-3,-1.556E-1,-9.195E-2,1.569E-2,1.278E-2,-1.228E-1,-2.727E-2,-6.033E-2,-3.784E-2,0E0,8.308E-1,1.327E2,6.045E3,-3.847E4,6.223E7,Jumpstart,Jesse Cook,Instrumental,A,182138,128,120
1.305E2,8.555E-1,?,5.074E2,1.46E-3,1.26E-1,?,9.6E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.893E-2,-6.785E-3,-7.299E-2,-1.57E-1,2.173E-2,1.772E-1,3.834E-2,2.265E-2,-3.92E-2,0E0,7.723E-1,1.298E2,5.351E3,-3.804E4,5.3E7,Jumpstart,Jesse Cook,Instrumental,A,182138,128,120
1.278E2,8.75E-1,?,7.216E2,1.449E-3,1.246E-1,?,1.08E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,4.948E-2,-1.933E-2,1.507E-1,-5.83E-2,1.096E-2,-4.43E-2,-5.098E-2,1.046E-2,8.728E-2,0E0,7.71E-1,1.29E2,5.54E3,5.805E3,5.451E7,Brazil,Tokyo Kosei Wind Orchestra,Instrumental,A,376594,128,123
1.07E2,7.812E-1,?,5.167E2,8.37E-4,5.299E-2,?,1.04E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.193E-1,-1.167E-2,-3.791E-2,2.209E-2,8.902E-2,1.069E-1,1.817E-1,1.391E-1,-7.576E-2,0E0,3.845E-1,1.192E2,5.569E3,6.029E4,5.365E7,Brazil,Tokyo Kosei Wind Orchestra,Instrumental,A,376594,128,123
6.958E1,6.602E-1,?,5.501E2,1.501E-3,7.851E-2,?,1.1E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-3.866E-1,-1.625E-1,-7.206E-2,-5.249E-4,4.352E-2,-3.569E-2,-7.154E-2,-6.809E-2,-2.576E-1,0E0,5.254E-1,1.012E2,5.891E3,1.822E5,6.526E7,Brazil,Tokyo Kosei Wind Orchestra,Instrumental,A,376594,128,123
1.14E2,8.32E-1,?,6.457E2,1.006E-3,1.042E-1,?,9.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-1.082E-1,-1.001E-1,-7.113E-3,6.541E-2,7.421E-2,-3.959E-2,2.67E-2,-8.232E-2,8.597E-3,0E0,5.289E-1,1.209E2,5.683E3,6.52E4,5.795E7,Montana Walking,Ottmar Liebert,Instrumental,A,227722,128,117
9.804E1,7.188E-1,?,5.401E2,1.311E-3,1.119E-1,?,8.9E1,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-2.997E-1,9.527E-2,2.943E-2,-1.556E-2,-4.427E-3,-6.178E-2,1.744E-1,-7.665E-2,1.299E-2,0E0,6.069E-1,1.126E2,5.54E3,1.358E5,5.943E7,Montana Walking,Ottmar Liebert,Instrumental,A,227722,128,117
1.194E2,8.125E-1,?,7.508E2,1.086E-3,1.039E-1,?,1.03E2,?,?,?,-1.15E3,-8.527E-14,2.842E-14,-8.527E-14,5.684E-14,1.35E-13,9.948E-14,-8.527E-14,1.492E-13,-1.563E-13,-2.132E-14,-4.69E-13,8.527E-14,-8.387E-2,5.358E-2,-2.97E-2,-9.108E-2,-3.857E-2,-1.152E-1,2.841E-2,6.29E-3,-1.209E-2,0E0,5.827E-1,1.224E2,5.336E3,3.026E4,5.358E7,Montana Walking,Ottmar Liebert,Instrumental,A,227722,128,117
